f_id,o_id
1656,719
5285,116
17304,3
9890,3
6757,1
7806,4
13701,161
4540,453
13620,23
4600,40
8972,1991
18630,0
14384,1
17039,7602
14965,7308
8736,2
12092,115
15020,118
16526,2070
17570,4
13698,3007
2057,168
3325,63
5274,8
11795,4761
13266,713
17892,126
19259,3831
8940,0
14970,1271
328,0
6575,0
13694,616
14095,437
18619,76
15641,480
18960,0
11484,1
17992,7730
8455,3403
3690,329
19372,2625
3471,2
12893,8
6242,8
4885,1020
8486,4522
5896,4329
16242,295
2915,50
12390,2
17911,193
940,29
9342,601
10270,377
12080,102
14223,7195
8339,1884
2880,314
17046,728
6601,72
16700,28
11132,137
13556,158
19784,139
15060,1833
19576,45
3926,70
9816,11
11313,2254
1336,2356
12056,126
19106,5246
8838,672
2655,2743
108,618
16936,48
327,264
19432,3
12258,626
1078,155
12536,6950
19665,2311
17046,4
11552,11
5186,59
7848,68
3156,26
4824,232
19034,29
1114,86
10864,2
12829,55
14532,313
11235,701
14645,966
574,196
10361,8
11092,18
15060,2587
3900,24
13947,541
17538,198
2924,2401
4122,180
15821,2712
8743,161
11200,179
13165,16
11412,992
834,416
8814,14
329,312
13396,4848
19054,7862
14303,7206
17129,14
17182,0
15243,31
17,139
13526,122
8655,6406
1331,22
19170,17
3248,76
12176,139
2669,526
3492,1615
9668,1775
10356,201
2733,541
10652,6651
12262,3227
2650,205
14395,540
4615,340
18604,365
352,51
5325,623
10630,1
16267,3
19420,207
4211,57
10183,67
10313,916
19682,265
9311,132
4676,100
5340,3
11996,72
8002,32
1937,726
13793,38
6298,362
12384,4
17644,3773
2985,147
6835,1
15952,685
7372,232
3676,639
4274,1187
4006,296
11041,121
18158,222
3242,1913
3464,95
3072,1392
6145,614
7964,27
18853,7838
4732,17
8125,8
12611,77
11630,7
7262,37
9521,14
18644,7803
9136,108
3460,329
2805,118
6600,10
12891,51
19054,154
3480,1078
2966,1
19482,7955
1512,67
3830,27
3136,51
10029,80
19708,2
6661,1359
2633,31
8244,238
18834,129
11766,3
3860,2775
5822,3
8970,336
2817,241
6330,2204
14712,121
4270,0
7520,255
12712,2266
4588,1763
11230,495
13358,7045
282,5335
15200,13
16212,126
19312,32
2546,53
1696,29
4806,1008
6841,22
10540,182
18961,101
9805,45
3848,780
3545,4146
5508,4292
10084,100
4605,66
3956,136
4538,13
7458,270
12176,6
5134,2449
5856,2837
12684,1
5146,23
7400,1
2226,1477
10624,7
11456,396
9352,19
7909,128
5792,6025
7173,1974
9437,528
13760,23
17034,5119
18960,3824
13492,1622
8346,3
3385,140
170,3866
4490,349
8544,392
18878,1554
17590,1187
11362,796
16492,0
8744,1
17578,7
3158,26
17767,1017
13748,4873
1794,460
19262,1607
1766,400
3854,296
7499,147
11790,1181
316,1362
12817,741
10136,1883
12637,596
12568,69
17042,859
7438,6246
18586,3103
11610,36
11492,0
2880,0
8687,66
4845,131
14807,1201
8954,1795
5769,1961
10604,24
11065,474
12008,62
1338,261
7285,81
8216,22
16459,3065
4306,4212
14970,88
15981,5038
7930,265
11758,417
12529,67
17794,2
3904,20
3867,408
8300,538
472,59
11709,84
12639,19
12844,653
15720,3051
8618,27
15718,1933
11363,3613
566,1052
17304,40
5181,30
4706,510
12382,194
7354,30
4724,718
9117,261
11364,1024
14166,3
12732,100
2770,313
18278,38
18819,502
9264,702
12106,13
18382,1708
7851,312
11884,138
14570,384
15158,1
19565,832
5952,1
13635,1091
17592,1500
4912,222
1880,36
6115,604
10040,13
8336,179
7278,2
10412,130
17640,3
17134,4650
15408,10
17040,1149
14444,626
7780,87
14905,0
17508,26
15200,708
7596,4465
12248,769
8251,31
14282,2198
5266,5972
15413,122
19398,791
10278,27
11122,799
4286,57
6284,55
9262,61
13108,603
4541,3356
9,219
7494,1
4661,196
4110,122
14694,3138
17934,1
16034,984
3916,5807
8634,1729
10204,124
8466,6362
11338,4312
3412,105
7426,3
12306,350
8255,0
19614,5287
194,282
13189,41
2020,115
5578,2097
9516,493
10910,1268
8838,1
10430,1506
17937,158
15534,2593
3796,70
12515,61
2770,104
8508,595
16648,601
3960,2163
18611,9
16774,2365
1274,1887
19450,8
10987,1
12637,2263
430,3
748,10
1336,886
19356,5260
18404,606
4588,4227
11918,150
10484,13
19318,3
4264,2796
4515,0
11137,2231
11606,1341
13947,188
18704,18
7420,1650
16210,194
5028,337
11836,9
583,3922
11430,766
19554,87
18747,5
8890,1159
4732,3239
17676,1084
11266,986
4912,73
11494,28
2218,13
3267,10
12357,56
11413,10
15646,112
3062,2145
11936,829
18552,137
14785,4949
10444,422
1932,36
8126,42
19312,1298
15882,100
17692,75
17715,154
14344,10
9968,4608
9146,196
17837,723
4310,92
6460,261
10028,1421
8820,2
7412,639
9906,5
15556,1069
11370,4728
4134,25
9726,42
4050,1138
2051,240
12858,3658
13851,3010
15214,573
16688,1990
18463,3812
8886,44
18072,7738
12340,2987
834,108
13294,0
3611,136
15063,7321
7392,193
278,1559
11220,2009
17272,71
5292,684
10438,106
11932,150
16991,7600
17666,1
13729,8
5080,2
2476,48
17675,341
4669,48
17352,78
16316,2807
9470,1335
1531,147
13140,947
18782,30
13776,331
3192,2408
12258,38
11068,362
13552,482
15118,2566
13734,84
4711,8
18404,449
9316,43
5050,282
15466,39
16967,571
5204,127
13468,87
16964,2052
10426,9
19410,656
9940,3164
7880,1596
7400,38
15706,2221
16450,101
19202,132
8626,10
16211,5064
3682,4157
16648,0
9234,4
14725,19
19448,1
452,3902
15038,365
13153,85
3326,5722
18606,1778
4476,3
12802,42
418,133
2787,26
6506,502
1626,1465
11648,0
13152,26
4798,419
8444,1789
13673,680
14042,1047
19520,371
13290,248
5752,162
7766,168
7508,136
3506,2154
17948,920
2071,19
15857,8
8526,126
19125,353
15112,43
8830,8
13688,154
6576,310
2624,139
3267,947
17583,36
446,56
4100,125
4030,364
12938,126
1769,66
9132,2509
2630,0
9311,1101
948,73
12360,4797
6600,154
18322,502
17386,4
8409,703
7194,95
18430,778
744,893
14358,7
14110,19
10392,3166
16384,396
17244,136
14590,127
5578,180
7568,4463
16026,3057
5792,66
5370,50
7458,186
1854,1
12426,1029
8108,928
16390,1
12254,23
4941,709
2761,412
12150,68
15412,1351
13368,33
16844,28
16228,2017
14494,3
5861,4337
1108,129
11944,84
18809,154
6917,57
2850,461
11780,506
14216,94
1705,209
9162,381
11275,754
17802,136
8740,4006
15556,40
18951,615
8108,484
18101,165
19624,81
5040,38
3432,3
8303,1403
1549,2
11696,107
3710,2094
2242,479
9594,58
13432,3428
14221,6
15506,7379
16876,81
11234,1049
18238,1541
6774,224
3266,5713
2834,10
12080,80
11976,1
3417,147
137,279
9235,652
3262,37
2930,562
11526,13
14924,118
3437,193
12056,8
16328,1004
8245,1309
9352,575
2685,833
16662,9
15866,2598
11790,616
17948,19
15269,31
4144,2794
8029,2068
16763,953
8406,431
17018,2294
4757,2440
8226,1
16014,5039
1594,51
10604,168
6422,4376
8216,134
16639,2291
18700,921
6830,6176
8852,19
19426,665
2312,3238
4844,220
8324,404
3199,31
12141,31
10042,2418
10974,0
14822,28
15548,86
10893,38
5920,36
13983,404
19407,7940
3065,3292
4806,51
3764,5795
6081,23
5864,641
4354,8
19090,66
9586,36
10869,8
16693,3
15510,9
16317,375
19071,340
8405,18
1190,165
8916,3515
13302,3
6999,147
19133,81
2708,0
5051,1770
19116,1040
9149,4
16122,499
8562,4525
186,3869
2389,222
16668,20
2014,208
3304,155
16035,5041
18481,5
9378,1788
18504,866
19758,24
19394,791
14231,0
7580,0
10580,1064
19624,220
6089,1882
12679,3
17824,57
1812,607
6140,2199
7637,194
12129,1680
9310,29
1005,603
5998,3413
13130,566
3793,260
3242,2
4135,41
2806,461
11976,140
10376,129
3214,100
8341,1
18545,5213
6136,377
287,1174
14454,201
1656,55
12426,0
2529,0
19721,1477
19200,0
692,377
8739,3
2088,1
4649,5878
16298,51
18697,10
14182,13
18512,7
156,61
9400,3537
5205,375
2454,1742
6216,51
6562,3
9132,336
14362,19
3601,38
4335,831
11743,3599
4669,43
6960,1
8642,6403
3725,125
9924,2
8384,546
13947,992
4551,547
9843,114
7160,712
7773,82
12614,2020
14092,673
18630,356
19792,133
200,1174
6484,1026
7870,852
9264,381
11965,23
16526,3066
9312,617
11294,1337
11900,588
17604,7
444,164
2744,530
3168,26
18758,75
15639,480
10696,133
11380,2011
16478,545
1937,61
5097,5941
1630,194
16948,257
7054,442
11445,2346
4272,26
11518,4
15788,252
18609,27
13096,26
16244,149
17512,43
15149,1435
9291,33
12408,1
6889,961
8774,8
13007,2
13044,150
16900,81
19103,22
13669,2906
2377,2129
18921,452
7988,8
3077,22
7921,27
18366,13
14280,4908
12785,971
214,335
13988,13
19358,115
9612,42
5085,997
9508,107
3860,1493
14754,2037
15273,3
14558,23
12314,2921
17064,7
4252,77
10892,663
2990,2
14176,3
2870,596
16312,135
754,133
14861,30
5194,540
1818,2703
11444,186
15767,30
2686,1603
10992,73
446,2082
776,29
9630,94
6368,745
11271,3612
11614,121
13222,460
16165,8
14475,141
17244,165
2568,1379
6838,2
16824,3068
11311,40
19066,138
6492,1965
12150,121
4636,478
643,237
9126,11
15817,3612
1830,66
4216,22
13785,163
15812,7425
7862,22
3267,203
4469,1629
16753,2
6144,614
13254,121
17214,401
16967,715
2289,81
9604,0
16658,23
8108,257
4510,0
15818,3748
15408,68
4279,349
10097,43
5941,1087
14776,22
7254,32
820,1111
9624,968
7748,3174
4118,4204
2848,24
12568,2233
1922,32
17240,505
11640,6840
16728,13
18711,7828
15770,4337
10911,1813
16490,523
125,147
14622,1495
16792,665
11701,4
12986,158
2870,871
6298,10
12935,43
12714,445
10444,169
9977,169
664,116
15365,7371
5547,8
7826,165
15412,127
7902,456
11806,8
5843,4325
16688,7541
7616,169
18590,260
1613,383
8586,3
2306,48
11130,154
7802,87
16066,127
10220,537
9118,61
1819,4009
13588,4
9634,967
11168,6721
4877,1944
19158,37
5162,18
16106,1038
9103,169
8282,39
10644,1422
4030,4198
12434,3
3464,1046
18310,7754
559,135
11266,428
6044,442
5186,3381
11927,150
6704,349
10696,511
676,304
16040,41
18600,13
8356,422
12817,125
2008,144
18907,2384
4945,419
19172,7884
19517,23
11437,136
8646,27
17489,26
1772,40
5648,2187
13794,38
16458,589
3546,101
10687,22
14982,23
16416,73
766,484
18378,3287
17744,7
5448,51
10612,742
15848,5
876,1110
17884,902
10552,73
11958,150
13642,295
16963,715
11222,1966
4033,296
15930,190
1526,5511
14248,155
7200,214
16506,277
18360,158
9256,13
18750,7820
10126,3300
17315,7639
7162,4361
19456,359
10274,1184
9099,1
13772,1156
436,36
4579,100
8050,619
13147,26
560,304
8529,38
7635,147
13544,2274
15862,951
18322,313
5224,22
11714,951
12358,1282
6606,66
6850,1252
2585,668
13010,385
13658,309
7178,2398
2548,86
9628,1374
8258,286
506,2
10604,312
15780,844
5428,422
15934,165
10968,43
1792,130
14019,165
15187,72
2969,31
3967,5
8197,50
4166,0
15002,127
982,679
4869,597
13654,11
10266,115
8254,12
14432,22
7307,81
7547,692
6590,131
12828,42
5076,222
12079,4774
13372,687
13734,2
3184,666
16132,5049
16348,2048
19480,1442
9316,29
19421,5276
14303,168
11614,1998
13097,104
5497,57
13839,10
2215,19
10012,303
8108,171
6418,50
9438,2151
8064,1
966,292
3282,301
14494,2979
13481,3
9048,1797
3464,477
15988,8
18768,921
10126,125
10354,4631
18125,2
12475,27
3998,169
2626,43
10898,4667
19212,133
17508,5143
11614,1034
13635,2780
19412,7932
4372,136
14335,95
14282,41
7391,193
18732,34
9304,40
10382,894
17769,1086
14016,68
14545,657
6114,1266
7784,321
11573,1
18910,2900
4858,4246
14434,139
16214,410
8042,1049
3867,909
11824,449
5885,1
16285,421
14584,2431
16665,1546
15206,708
17410,496
19463,0
10444,2092
9521,84
9136,54
3516,2415
7654,889
14475,2369
18868,38
11792,3633
9944,6547
4658,4227
19257,178
8282,253
11730,1425
17804,5171
6198,100
19266,32
578,3
2795,155
3441,1465
3604,873
2500,53
12743,177
17466,557
7203,241
550,165
3060,13
10127,4620
462,1049
8618,1729
12740,1240
9060,2
11429,23
3202,27
120,1247
3681,1620
12292,61
7458,1904
16434,672
18912,1562
1750,44
19616,5287
4904,20
1796,460
10879,2413
18616,610
12642,25
12876,3659
19080,7869
2770,136
13458,405
5217,1012
5572,626
7994,0
8823,3
995,562
8655,957
15409,22
16070,2289
9120,2184
4912,365
11404,8
5910,313
12068,487
13206,2189
5128,1633
15134,8
14403,30
19216,14
10097,14
12111,48
16328,26
16016,2252
12536,200
10681,2532
406,1366
15556,7397
4022,364
14702,505
2650,22
5012,158
834,1057
4244,0
11546,2015
14018,673
2770,1075
7056,442
7187,76
7480,962
1855,1204
8194,130
16078,21
5184,726
18758,679
10045,8
3681,4151
14315,126
1396,2
3394,8
16956,490
18548,255
9542,2
14199,512
14434,4913
19320,255
19525,8
17497,43
3474,3
1439,135
13362,2562
12892,4745
12247,116
1434,517
14619,3
11050,34
7390,1
16228,198
14704,169
8240,8
14434,30
13508,58
13748,585
2458,144
13480,539
3862,543
8735,458
3857,125
17338,3766
17018,7587
18462,758
7550,165
12608,521
11785,4760
9426,190
4664,340
16466,0
3691,5777
11230,212
2744,5659
2325,66
17743,31
1694,214
19319,9
15804,2
4880,1408
2668,542
19456,5278
13619,619
8196,807
596,502
17367,2396
6044,87
18705,30
15153,1
12246,6926
19463,697
13572,482
15317,2631
4994,1
7363,158
14113,179
9919,2
10212,24
12536,407
18700,5226
3932,57
12251,1046
17215,42
1904,454
1589,5525
3058,2
10644,66
19374,13
7004,6210
8655,774
8438,178
7846,571
17062,858
8887,1159
18314,9
3419,180
11234,6760
16967,859
7405,186
434,548
11593,1515
3128,866
15394,27
15228,101
17160,12
12000,14
17389,3279
3441,446
209,1697
9670,32
6906,2
1202,5479
11379,2959
16270,903
8844,67
13946,466
17508,7658
566,66
437,22
1486,19
17244,1245
8072,0
11222,46
6550,50
1656,1
19476,1443
5757,30
5280,910
17776,73
18184,32
14044,201
19096,27
19370,1714
1736,8
19257,8
17630,7
13707,435
3904,365
15886,2599
8100,187
9492,363
16800,2034
18570,3096
18768,1590
5214,549
2956,42
4866,581
11946,150
13042,11
6592,1052
11434,450
13346,51
2379,811
4400,767
17737,61
2690,205
3077,1007
2932,8
13288,294
7928,128
4526,2
4934,399
19566,22
16849,5
2120,56
10693,42
2466,28
2768,644
11790,121
13566,680
16249,410
17062,3779
320,5
2742,136
6885,0
7037,325
11847,9
16664,1545
6970,270
7772,87
11656,1312
18758,1
5707,32
15383,832
16882,169
8714,698
3456,201
8827,31
10470,54
18016,8
2748,1043
11913,588
10060,1621
8488,247
12072,43
16012,7
18690,3
902,2349
3676,26
15343,101
17805,1025
14621,51
11792,41
6214,764
19722,1197
3182,198
5383,2180
7975,22
5984,471
5804,706
12091,84
10675,1338
17527,180
10212,4012
8670,607
19179,494
17038,9
17059,826
17331,1
11122,20
15062,0
4452,10
11848,206
17146,0
8296,1419
3441,43
12861,2996
17462,1132
3056,23
5339,43
18636,257
2806,22
14940,2582
4794,1631
1020,52
17094,2
12187,6921
8804,577
10496,3574
16946,13
3550,0
3612,11
4618,656
1930,76
8882,1158
1404,1
11758,309
8006,22
13520,1748
8538,140
10356,1595
15728,7
7872,22
16590,255
18484,2
14020,100
2040,1188
3482,2
8581,1
14722,133
13503,31
3526,3314
14086,10
17276,3784
17843,741
2432,112
8489,4523
15159,38
4041,19
13696,680
16282,941
14203,289
16074,11
1602,8
10335,1774
4108,25
3434,76
16572,1206
18211,31
1189,128
8994,1615
15670,321
9099,4563
16622,8
4764,5912
8846,115
11727,0
15314,2459
6904,4153
9572,375
13254,55
6499,36
15812,1
4909,107
11404,6792
9514,200
7006,1973
4420,72
10472,257
15408,190
17896,1
19587,52
5618,3399
19061,31
438,125
16761,695
18888,3
7994,417
6650,154
13068,13
13716,737
15112,1705
3318,541
9494,363
9775,206
11692,1801
12816,77
14880,7293
11872,1
1336,3858
7156,2851
14952,183
16852,56
9602,968
7850,51
17474,183
7154,1104
4020,1756
12636,1537
5591,36
16431,373
11230,701
6726,3
13566,74
10487,140
18751,7829
11670,853
5616,2186
13056,56
15464,351
17221,121
3154,1725
4674,76
3691,1006
18820,194
11187,8
16614,18
11920,1342
4180,372
5160,682
15016,127
12088,4
16826,2
1390,483
12750,776
11413,4371
8434,96
6528,0
16931,10
4412,54
16244,573
14158,885
14927,105
7274,86
4354,123
3705,9
14204,2035
1004,8
9754,719
1919,686
3329,155
19498,1805
19569,107
17232,281
8406,4508
17146,1039
15742,0
2696,1483
4145,0
7448,165
18498,650
15610,638
11603,42
3368,4133
11280,7
15817,2156
15128,51
13148,1374
12475,344
11676,853
11056,118
17774,2
9348,43
18182,37
15806,5019
19179,136
6586,1027
3909,981
569,592
10552,147
8872,2
6544,254
9612,198
13928,1066
10534,4638
12110,27
18196,2099
2432,5608
18216,7749
18661,8
2995,31
3846,1476
8237,1
4017,5830
17730,7696
18194,128
3518,329
15692,38
16356,13
12322,0
13442,7062
13528,1238
3061,147
3008,1
15514,1973
7877,528
13262,263
1247,751
19220,225
7171,31
13566,241
4827,709
5198,500
3902,2777
19418,38
12782,232
5160,4271
3058,778
5719,18
19383,1764
17950,1114
14406,104
15070,3
12378,61
10204,67
16062,7452
6512,4384
5287,279
15904,66
19435,1194
13189,10
2268,30
5856,3410
1208,2
3796,101
10274,4625
15548,24
13096,557
14005,3706
6804,7
14019,2254
570,1109
10265,112
17416,3788
5645,2457
2614,26
4030,3336
194,3873
7893,6301
8698,66
16898,1194
18905,615
10389,31
12735,1240
16282,135
11816,166
406,138
5720,41
9638,7
8103,474
3856,414
10504,3574
1526,314
15571,293
10365,1
8449,4520
1943,1
6602,1923
16735,1
16230,51
15112,1539
6028,0
3848,1217
5387,392
15727,31
3009,495
5486,582
5910,36
18894,38
16882,582
4106,2430
13588,2028
10458,54
604,3
1690,2
5464,1315
6540,159
13226,2496
12785,612
15170,90
14528,7247
5376,116
15820,0
16046,1054
6835,3451
8290,6337
19088,738
10172,1
2714,657
2472,28
12678,22
7228,282
11976,198
13051,3266
19679,7998
10314,2527
7788,322
11709,2236
16430,252
19235,738
6506,38
3578,67
13090,33
4798,19
12790,608
7096,3263
76,40
5024,60
10928,838
6971,1
8059,622
13276,587
8006,43
14256,73
17986,5183
15318,7354
9060,4558
13437,0
3284,0
15000,2585
14960,118
16166,0
18708,576
13658,3691
18184,5190
10992,24
8190,807
7740,114
13658,206
14807,1404
7544,27
4370,644
10337,6610
11130,3601
12352,1343
876,5437
12947,84
13293,42
1718,725
8659,821
15828,173
434,163
12645,1035
19175,2305
3492,314
9154,0
15505,3043
18050,13
16164,406
17314,168
16258,126
16720,3773
2242,2122
19542,238
3108,377
8570,2897
7258,845
15704,512
17883,2
19240,144
8051,8
4326,9
14590,943
6988,238
614,509
12486,102
17380,8
17774,216
4856,4
4023,1626
9002,257
8474,166
5146,19
3160,1394
1526,433
11766,4752
5428,4288
7681,3471
14334,517
2809,757
11831,248
352,1858
12611,1285
1920,705
12020,55
3053,2
16781,462
18044,3
4307,2799
8120,203
8083,449
16286,5063
16066,2289
16250,878
2796,187
3368,1612
7536,1
9850,72
16572,27
7672,577
11786,2976
3076,2752
17503,92
14923,427
18190,36
14872,603
13702,309
12873,4823
19662,27
13282,1430
9849,1
7975,554
18599,31
12943,947
5486,9
2278,367
19604,144
13950,0
5338,0
11994,125
13731,468
6236,86
11279,31
12412,54
12398,1
1370,158
14970,100
7075,219
13592,93
10009,19
5324,3385
8245,2
9264,118
2892,1372
7088,45
15821,5023
7769,4330
18913,696
12980,121
17578,2596
5062,61
17330,1157
3703,3325
11614,55
17990,5184
18307,341
2718,1907
5804,1085
886,1
7472,18
17856,7708
2848,4096
9198,357
13196,512
14194,101
12965,205
19587,392
9255,31
5208,23
8034,1071
5856,643
10702,23
15661,1
5051,27
19420,1802
15988,372
15476,0
15732,170
15114,87
17392,914
2413,5612
11964,157
19166,3828
10888,6688
15849,3
6907,19
699,490
10097,241
15228,63
2562,5638
2111,4039
5782,59
408,48
3300,57
7210,0
12646,497
14057,749
13727,435
4536,2
10561,4640
15692,3
7080,3
16282,1877
19433,475
11060,118
7460,302
39,30
15440,187
14852,89
11131,43
17856,1727
10746,7
16270,265
18812,103
214,0
3081,871
16604,255
13271,42
5672,6016
2624,101
12946,2492
17893,3802
1698,5
12378,38
5864,36
9046,2914
16487,1999
336,3140
8396,327
256,2322
12093,268
4674,1603
16553,5086
10640,6649
18782,2616
17990,14
13682,0
8718,607
17220,198
2770,100
13635,7102
14191,129
8384,6342
8508,623
5579,897
16968,6
16594,2101
16931,922
9801,1915
7892,963
9704,119
1555,48
7735,23
5018,2
17145,1039
14250,119
5612,2186
11466,125
2614,63
4515,4
17028,5118
13634,240
13710,5
16464,67
16326,2997
6591,1782
1962,756
12281,6933
2168,1706
18234,219
15262,67
19412,4981
4562,827
4970,76
1108,43
16154,265
13528,4857
13183,27
17602,769
7820,6283
19648,3
1082,1190
11884,6876
8802,122
12166,4777
1481,40
9770,13
12873,94
1691,5538
19049,7864
11470,72
8341,4504
15394,100
1690,47
11393,3618
18110,219
19663,122
10159,2
3162,26
13698,8
9912,453
11412,65
5224,660
9709,1521
14755,1511
16034,167
8538,6389
8740,105
1998,144
3869,136
11787,100
16781,248
7599,136
14454,40
1928,1189
3128,371
11800,72
336,5342
436,30
2386,4049
994,512
5395,2
17605,341
13391,489
11269,28
1044,36
13859,27
15430,1349
8052,698
7593,705
16500,3
11363,478
12459,215
2737,183
13517,20
7544,0
19124,1712
16490,392
7516,126
12500,632
5384,222
4669,76
13189,154
17850,209
7995,8
15620,638
9154,61
3444,2412
13790,1338
16948,684
3939,630
12727,1276
1247,51
16010,2669
17393,1579
12083,4
8395,131
13624,4
8075,1
5346,3
17367,27
15135,0
2894,136
17337,220
14750,38
18876,50
13644,462
7876,51
4021,586
2032,13
18455,255
16356,648
13680,9
2441,104
784,86
11636,7
16400,5074
18662,432
17697,31
5626,2831
1892,1871
5460,5995
10344,916
234,311
12747,1240
15916,118
16066,1543
10206,116
660,286
7391,27
11790,3631
10880,446
13871,403
14291,151
17776,365
1653,184
2692,43
3614,294
8232,1977
8788,3450
10815,38
9262,159
10430,0
740,1875
15926,2046
2482,27
14335,4911
12642,855
3909,1359
11714,140
12554,1
6014,2078
19263,2622
834,827
11562,2236
2806,187
2880,57
4792,90
11374,13
16797,695
17539,198
11846,911
9265,4
9590,949
12412,19
5400,392
5257,1
12666,2262
10338,116
1508,13
4134,1591
3900,219
726,70
4498,447
5033,50
9345,29
10776,1046
2998,1727
12296,261
19091,0
574,2342
186,827
10803,19
13739,2
3904,13
7830,100
5768,2461
