a_id,o_id
67,644
11,125
73,644
15,642
271,820
281,5715
1737,61
10,14
817,406
701,1276
65,566
157,94
932,7236
11,2204
53,29
0,135
25,756
350,1381
214,0
18,279
342,6125
223,338
603,208
15,70
423,925
70,594
146,2
201,1269
169,163
58,1261
544,0
507,946
2,500
221,736
4,154
17,5080
117,319
27,43
140,3053
70,30
17,162
117,3817
19,684
3,83
282,6
49,273
718,6449
383,434
0,1039
1326,260
263,1842
175,422
27,2058
855,1024
1374,496
1170,4840
36,2900
103,128
126,227
59,38
225,274
82,125
45,7
1016,3
1758,37
15,851
427,3090
258,5272
1,225
1677,1
258,7935
84,6598
44,80
23,673
157,367
30,135
103,580
20,8
313,2
149,364
1908,22
114,238
10,1973
109,297
315,3714
21,531
835,163
46,3262
731,498
90,502
148,1470
0,786
76,5
30,2878
14,2467
32,419
117,576
66,158
449,14
947,827
600,2958
38,88
8,27
303,76
30,799
1174,7464
138,2625
752,1834
145,448
2,331
1496,173
140,253
278,87
515,40
1,434
130,86
10,672
574,1684
55,1
348,13
103,309
43,1622
54,74
1,126
162,43
0,1734
1547,3450
284,634
655,613
228,2580
6,5263
0,33
41,1039
90,2460
13,1233
55,1198
1972,4572
509,674
23,3680
147,163
1,2141
43,18
183,2381
6,410
2,7869
271,2
109,1593
384,686
151,744
8,330
37,2968
100,208
379,11
310,1419
56,86
19,74
42,105
14,2350
18,1
1007,603
4,60
186,827
260,198
575,7748
433,574
13,826
91,714
1,835
236,84
259,23
26,310
39,840
316,51
9,1421
1245,530
27,2260
2,222
1858,203
13,510
75,525
2005,249
564,1187
184,7771
153,116
10,471
23,523
128,5837
55,410
36,2114
2187,914
25,163
78,41
48,76
34,147
841,769
36,485
423,7364
1308,6242
1178,7499
769,93
54,193
718,104
169,1069
46,2425
585,4925
1,5181
159,543
1879,351
27,1977
32,269
359,1476
18,304
2,1965
110,58
20,294
35,5719
3,1217
4,5689
17,377
1518,15
671,2498
5,488
1121,1420
72,1431
138,2855
8,5158
1157,125
408,808
562,761
140,423
150,4560
98,57
84,4
65,2164
24,871
3,118
42,1552
5,940
10,774
143,818
865,138
5,1025
120,831
46,43
69,138
16,10
2,85
4,1787
342,4942
437,2910
304,277
161,1788
236,2344
262,402
983,1288
1,132
220,8
551,4016
42,1108
184,4097
12,316
42,971
277,1952
263,141
11,2848
115,0
4,1087
1,5035
122,1516
976,4363
96,2942
24,159
778,8
63,6
275,14
939,23
1310,42
783,76
141,5187
1417,2
3,1354
61,884
5,7725
10,1490
17,502
0,3048
5,349
184,5396
532,2430
279,3
106,545
50,88
13,36
52,574
550,277
1378,138
371,2328
25,2458
326,196
400,70
476,241
26,0
59,4624
572,27
5,1526
97,125
563,1460
376,52
911,2038
733,8
348,42
118,5713
41,598
120,7962
103,272
316,3463
82,13
87,2064
1,17
79,456
464,1657
1193,1880
26,1371
88,3216
67,385
106,1721
256,240
656,4282
205,51
1127,316
350,1060
702,7800
124,453
44,3246
57,4
20,248
43,41
6,447
114,2011
142,655
36,7350
25,3951
220,967
591,752
116,656
5,14
127,7765
18,2487
32,19
645,79
4,89
47,2609
142,203
3,1591
84,350
117,4010
93,408
259,58
141,2
383,115
37,241
118,7301
90,1073
16,436
539,0
101,671
290,7742
550,640
382,136
22,105
144,423
409,5
102,138
662,40
224,4
26,1642
67,718
72,2532
1271,5925
21,2357
740,1775
25,198
11,55
13,1949
1,2305
6,238
74,4712
465,8
87,2213
15,596
19,3429
90,5631
18,4179
12,554
1248,40
953,380
169,685
39,1583
7,865
67,10
46,1017
1153,27
1664,3186
360,0
11,499
80,30
320,557
15,8
271,178
17,6967
38,155
56,2987
123,1
967,794
19,186
1184,2296
1202,1361
75,4827
14,67
10,6559
184,4030
772,58
246,107
654,2
13,138
179,94
40,135
630,60
26,166
1038,87
282,204
197,2211
476,2046
24,2791
312,1031
19,1043
23,183
888,698
724,32
83,408
212,252
16,47
2,78
311,248
131,782
170,808
149,1497
212,1687
11,740
189,3029
193,1062
31,126
361,504
116,118
137,943
139,9
33,526
1185,2609
61,3468
21,37
7,22
247,1933
768,886
0,480
537,63
168,694
4,1092
101,216
290,121
2,1305
6,101
11,1613
119,484
580,10
361,1844
91,79
128,499
397,5872
3,917
8,521
635,522
12,861
40,1402
939,42
43,5122
69,1325
26,2568
740,86
99,294
9,50
726,129
48,536
167,7325
13,1494
1130,3077
795,536
22,1132
15,157
38,22
167,502
2,4103
15,1654
703,5405
457,3894
5,376
65,5
72,1511
37,87
627,907
122,65
2,385
1309,962
1372,2574
1458,4052
52,603
31,1354
202,72
93,3613
24,919
26,45
10,662
999,194
98,3155
201,1
97,80
69,26
5,3702
122,1176
106,2405
11,913
211,2205
91,1971
186,137
22,371
6,916
135,48
45,178
1059,2736
68,213
1,52
478,992
176,62
2168,5072
46,2488
471,105
362,6261
789,68
8,2707
7,139
2,521
16,1473
232,3
2216,76
914,1381
649,316
0,3825
19,20
5,41
46,3091
150,1513
104,1607
32,8
486,1093
25,1905
80,260
260,8
181,522
100,606
1080,180
89,3244
23,7369
9,3038
204,5291
60,147
47,7578
1035,3254
168,20
258,138
149,1343
22,66
6,711
850,451
121,133
174,121
1,453
185,529
46,294
32,1392
42,2785
276,1659
1244,219
68,88
15,627
38,688
95,1117
1573,464
10,81
215,8
1234,48
208,218
360,37
664,29
9,360
110,0
389,93
15,55
9,5237
30,7977
56,43
204,3063
0,2263
132,128
5,414
42,2
118,313
292,4262
263,858
0,562
13,7259
611,360
1215,108
113,159
445,56
24,4779
364,40
2,1575
94,193
4,233
190,2088
1,1033
1871,891
33,1688
3,32
5,594
9,2891
116,2098
37,321
798,1804
228,1276
11,3422
2,107
207,38
27,708
66,3426
1122,27
73,6
22,473
248,28
656,3
116,19
137,946
20,4401
21,0
277,118
62,1064
275,6585
0,261
35,3301
237,547
23,3996
96,301
198,2786
1073,146
137,334
25,6021
484,5819
5,1871
579,102
157,4
67,154
323,292
101,2242
69,1352
0,833
113,968
39,32
67,1783
18,349
18,7104
566,386
127,3216
13,2299
1004,286
56,438
95,127
123,2586
106,1136
0,653
1215,273
129,3119
982,668
320,25
430,1702
1188,5274
123,573
771,3
40,23
191,2776
932,22
23,807
226,401
83,8
23,2760
25,391
816,406
73,435
19,2825
31,14
1,47
22,4083
38,1310
196,5015
1163,449
8,861
1711,2951
346,3108
10,311
157,2800
146,951
3,3010
58,27
722,2
39,1772
9,1833
413,203
37,1199
2,546
494,4817
13,1890
20,194
233,5884
232,40
8,665
1256,5782
1213,1259
5,52
41,6756
503,27
59,4607
1547,112
129,760
104,1644
48,1000
32,493
415,826
131,499
1256,28
59,1256
156,70
66,196
0,5250
829,361
250,8
191,4116
7,1070
249,3620
243,3802
0,1304
18,2097
208,1143
362,480
431,1811
1602,4
64,122
1459,29
137,4054
30,4831
6,728
1047,3290
15,1114
107,461
1,504
19,883
3,278
369,6379
335,213
107,2614
12,216
423,2346
159,40
16,810
514,41
1070,2558
55,75
2,885
138,277
253,78
366,919
244,1563
172,52
135,64
29,733
68,101
8,968
483,550
10,186
5,2021
58,1733
46,1122
30,2599
48,295
29,1
1,1632
6,1999
379,53
289,301
960,550
388,55
286,1426
0,599
791,595
97,725
136,55
763,24
48,867
4,246
1,3655
82,1086
16,2552
89,490
115,2642
41,2907
303,907
17,22
1,649
101,5915
40,177
5,637
155,128
980,3769
500,3971
1160,43
23,137
16,473
240,1491
145,763
85,1237
11,734
1355,265
1950,3260
248,1
511,1916
1,373
114,3798
3,387
8,1079
79,180
35,50
79,1545
23,589
7,456
0,314
258,638
2,1327
57,296
276,14
1311,38
262,41
25,3155
238,75
71,2976
171,126
180,448
14,2103
1081,316
280,5513
653,4483
334,1060
983,6177
75,504
43,1458
10,1637
254,1026
95,26
42,146
1621,4072
1407,3831
14,20
209,4187
0,674
957,220
23,350
94,2554
9,692
530,14
2,471
500,392
27,8
64,132
686,1353
80,1130
188,125
490,373
17,131
1,518
368,1717
363,1
40,60
2207,7747
66,7877
39,6615
10,732
12,3970
1124,7367
115,1317
106,180
32,703
2,27
221,133
16,2623
126,2
163,20
78,2189
22,329
1242,1220
1,194
150,604
120,309
46,541
243,4937
100,5395
1305,36
101,51
447,27
20,47
59,515
6,14
13,3554
595,6054
61,1526
10,1876
33,29
342,1
112,8014
1300,6135
90,457
248,6094
113,88
76,36
39,432
422,56
78,686
62,19
583,695
44,2881
1987,45
13,934
89,0
38,123
8,58
50,2113
74,3196
672,1
10,1512
59,2549
56,294
243,1380
9,2948
106,1408
678,186
37,2
761,336
9,545
90,2759
447,820
610,38
1762,5331
384,4026
526,2092
8,1425
291,118
978,484
83,248
38,5108
370,6108
629,141
21,4731
2,1525
99,2603
6,825
68,2
326,718
243,28
66,6940
10,135
185,155
678,1026
1175,4827
0,0
5,2149
76,283
627,51
505,3367
11,384
82,2480
147,192
20,178
57,66
43,115
285,210
430,1061
199,1688
483,201
123,190
86,38
379,40
1111,3547
1,7392
19,107
250,2139
14,178
39,293
32,93
1579,179
132,5504
18,96
78,1168
4,19
970,270
1,1223
43,1176
17,41
1,684
681,194
0,2605
519,1426
2,5514
23,100
2092,2274
1169,198
32,537
272,8
443,2317
221,43
19,5878
124,794
221,1968
73,76
22,23
651,1865
656,61
107,349
7,3225
70,355
183,0
56,1261
49,36
83,2536
487,654
1084,4
0,351
152,138
64,598
138,485
48,107
977,418
45,338
1440,1194
1629,194
77,65
169,1038
10,10
67,196
236,5897
228,3006
307,629
1139,104
450,196
0,155
399,13
39,26
131,1111
214,4
514,1120
102,4118
147,77
59,1321
29,177
462,2794
105,571
1230,883
1,1424
1698,1
15,1575
531,32
0,2940
95,33
139,971
71,201
41,14
16,2056
269,38
151,70
358,1778
3,87
519,1031
10,825
201,82
457,56
97,1
269,4512
1275,480
1420,1697
182,410
55,136
645,718
35,3612
179,596
36,203
25,2858
45,3
135,129
693,695
31,48
10,381
274,4318
176,77
49,209
1,5423
1026,0
355,526
9,396
101,30
396,928
2,1247
0,4752
142,739
674,136
5,250
165,5617
87,387
659,2
22,1066
650,5025
46,5347
458,2039
114,2901
19,385
367,1361
26,431
1426,2326
155,65
342,1357
23,462
1554,454
279,32
101,1174
1298,8
1255,4168
113,1892
348,709
158,7835
131,121
410,32
624,92
103,2326
1350,335
1,438
10,684
65,1551
49,386
1640,6930
457,165
548,5492
480,2
178,3981
1540,201
189,1035
212,1372
74,5217
1316,56
39,2269
327,893
36,382
1267,1406
4,3232
149,57
6,850
68,47
446,3401
18,3439
798,232
11,359
10,4714
608,313
774,0
1092,27
336,28
29,87
291,3768
100,220
42,85
26,894
14,215
1750,418
17,4042
466,1816
127,6383
341,40
24,4634
32,50
0,7628
2,1686
80,462
43,722
227,1893
714,901
6,1089
776,32
826,2659
354,20
529,280
400,340
35,7047
1838,3319
1123,1
383,16
74,6
23,67
2,218
371,489
463,57
1378,32
22,8
6,653
35,5030
1,259
426,2532
2,2235
390,270
175,696
976,2857
371,37
11,84
382,359
6,201
21,7552
105,2
15,693
1394,526
1071,3292
370,166
8,957
126,3155
10,23
67,2702
139,1506
53,4
309,170
812,2571
258,1272
72,3194
1537,2466
13,1090
34,851
274,1858
184,1980
695,2358
133,13
119,180
172,549
218,359
1659,674
1968,141
813,1024
87,3091
464,634
28,27
14,34
92,1426
189,8
99,150
32,205
431,63
288,295
97,2245
41,17
58,4492
269,1
151,61
84,0
3,122
535,8
406,196
46,47
1412,5270
69,118
11,3480
1065,5
2,81
258,455
207,24
56,4978
27,654
525,387
69,3819
0,6638
105,1494
68,1774
119,897
45,30
380,2951
838,1893
1017,5053
1,152
102,32
49,180
49,1617
300,3
618,2
990,7674
327,1030
159,2733
2,1272
36,1684
6,68
45,482
52,386
2091,3552
63,2
41,4184
4,4436
465,7155
5,133
97,1900
171,165
60,1104
1027,3424
7,571
194,222
1586,1420
419,928
223,238
567,3401
89,206
345,116
109,2335
315,1692
855,5753
47,205
354,1793
782,3
53,589
240,76
701,177
60,319
226,19
371,7667
943,116
468,84
64,41
13,32
255,29
22,214
1310,6262
361,522
1,425
3,231
5,797
139,487
416,1120
231,117
535,157
380,5961
39,1138
617,4018
733,4
26,3398
92,396
118,5717
25,125
96,38
6,887
68,52
31,448
1,21
333,152
162,0
7,232
30,27
2,3560
461,133
996,270
327,732
20,132
4,513
366,2
1369,861
25,3955
474,163
368,610
384,711
792,196
15,1892
1391,101
5,10
74,559
62,196
72,2704
341,19
18,22
41,335
186,800
1,3632
189,3480
91,741
1647,219
274,7414
52,3079
1,6599
141,62
9,3071
23,62
12,2241
13,469
36,10
933,260
91,1185
1,294
90,6023
24,577
49,18
231,1006
9,3515
196,470
0,361
502,5675
258,721
11,43
267,133
396,615
17,6018
684,466
19,3020
172,254
1477,155
513,222
1608,1933
15,2101
464,83
360,4
53,47
39,76
1378,3710
78,402
48,737
124,84
29,2914
729,4758
90,3951
13,706
15,20
4,2287
1186,163
545,41
1209,2
1,7179
291,1189
386,583
0,2230
5,511
16,7420
496,0
99,125
32,162
27,121
66,897
1173,1054
1096,2398
1087,340
6,1489
61,154
38,1990
956,2397
3,1
26,162
123,3306
448,240
909,93
178,41
30,1054
74,150
136,525
244,7289
221,118
117,133
500,51
90,3047
6,541
45,57
248,59
0,4974
306,2939
31,122
1,179
6,2168
84,1348
63,597
31,3807
33,514
149,5812
11,5534
37,678
42,976
21,33
759,893
2,2091
443,371
7,18
166,1034
5,1772
475,2
617,7982
342,432
238,1
21,741
2,2671
1512,5903
512,28
776,4473
90,56
113,1001
569,78
313,392
170,3
1219,4
79,6486
3,1365
2225,85
8,2020
1075,626
450,725
383,209
148,960
267,1158
66,532
44,4159
22,203
81,6418
1467,1295
8,1312
26,41
144,1696
12,68
609,128
1,5814
2,961
163,46
550,942
202,520
2110,1
22,375
45,174
66,1983
359,3814
1,8
388,623
7,135
30,60
26,4538
1466,23
20,225
4,558
300,6822
1,2159
22,1971
6,468
1000,253
650,3747
170,2473
86,977
822,1713
56,164
0,2128
5,21
464,313
699,1047
44,1184
392,53
652,1171
85,136
224,5648
192,3258
368,3
79,716
39,6350
448,26
64,2046
454,499
168,24
131,940
244,803
173,7736
50,36
13,432
1376,940
36,23
202,507
59,350
421,603
188,186
109,1368
79,0
215,448
8,3014
21,135
113,4078
5,1282
120,62
1349,201
159,9
18,1211
373,1541
11,14
177,282
139,4845
1,2360
420,4677
54,19
10,93
33,276
381,380
143,1783
9,1783
38,4606
110,4
15,51
218,173
190,15
1135,99
321,2544
56,47
254,1462
132,140
388,22
1971,6474
11,2541
53,398
23,1770
131,1760
85,29
8,5140
198,276
274,316
246,0
1332,59
193,180
13,865
933,80
165,38
59,3631
107,219
24,821
143,2415
61,1562
1171,4500
26,335
5,606
28,401
450,1343
429,2606
19,7575
32,579
16,56
23,2611
576,0
147,1807
100,1025
168,5209
387,3577
10,396
58,400
240,3347
13,4319
7,41
17,2821
0,281
92,183
753,3519
541,1154
11,187
1874,286
60,2860
1145,298
262,8
820,546
52,468
26,1114
2,2696
72,1844
203,846
60,717
250,4784
2,1906
276,609
119,67
52,8
716,23
5,271
0,641
1342,1
583,103
44,2545
2115,487
246,159
380,1157
737,716
114,773
118,2281
40,27
5,963
102,329
96,4602
14,563
0,1229
5,1464
376,2
9,1169
69,33
16,179
97,3796
2,1018
311,100
78,1809
1037,2
2152,173
56,4295
59,100
45,73
0,4894
31,10
54,953
6,2056
77,376
974,254
7,2361
72,72
146,947
356,6753
44,22
7,162
144,3564
256,14
25,1372
6,489
507,2222
75,1750
136,4959
522,27
95,1463
65,2784
418,496
16,6736
1732,41
5,48
261,70
579,215
212,3296
1895,604
223,5
7,4316
75,18
573,3855
6,1168
52,1526
123,2987
33,3463
1026,1102
184,2237
18,656
1,3210
38,2491
46,7075
140,131
41,2734
75,606
638,2263
3,282
1854,2169
148,2897
153,169
425,588
24,523
35,141
254,3
201,149
55,71
41,653
106,3825
894,66
200,42
684,260
31,383
769,2
149,3604
8,972
688,94
84,1087
2227,4
258,7732
148,40
30,76
204,5039
673,2723
762,4410
5,2118
309,27
49,4110
12,4246
246,633
100,150
56,20
402,0
0,2240
42,43
5,421
1151,2020
0,555
21,3199
729,2248
9,819
297,8
112,57
6,1039
375,1828
38,1980
21,1438
70,2413
0,1431
62,757
67,813
1298,453
5,3763
297,452
207,73
286,2212
562,72
103,40
50,180
59,206
114,1071
781,1615
942,135
49,2776
331,3278
10,489
136,2584
148,383
0,2003
42,774
41,1402
13,3177
105,216
640,253
4,2880
271,785
101,7071
7,2087
969,7920
1377,723
161,5863
25,6409
270,330
242,133
1323,3618
122,607
929,51
26,4273
20,484
313,342
90,3896
119,126
646,7303
167,292
8,435
252,716
503,1944
1128,3
340,2435
31,3058
139,1000
217,140
1056,351
482,56
9,696
122,19
378,121
320,50
440,1463
6,1402
204,668
10,1189
17,135
98,2590
386,84
53,2589
26,255
118,873
1317,27
586,23
37,477
593,3377
5,1091
18,2839
52,5111
83,115
46,101
378,573
2,23
41,555
126,6
31,7100
911,4948
2179,434
1,198
1216,255
124,5799
102,1006
17,1064
185,786
32,1151
129,811
15,5178
189,859
302,1066
13,1913
1747,452
20,43
4,592
6,2
54,286
868,998
0,3599
372,757
265,5821
27,4618
264,7740
134,497
30,678
113,92
146,5722
288,48
20,3695
38,127
1079,4151
43,1315
98,202
995,40
347,716
52,2579
658,40
17,432
1679,141
15,3170
1691,4968
233,3795
2,294
1267,2438
70,5542
403,797
204,6567
64,19
73,203
6,753
188,140
32,5757
70,232
38,1190
26,66
305,57
24,2443
2,2311
120,8
591,4852
69,1969
8,4779
159,51
516,752
313,1371
541,1091
571,0
96,224
1705,265
54,41
1,83
3,765
10,131
207,4726
1506,671
5,1932
632,240
812,12
43,5466
16,655
0,4
256,6681
57,70
695,2178
29,56
204,2
497,8
801,48
1541,2209
120,1920
180,218
166,93
703,270
581,1906
35,2622
32,81
24,4729
10,4161
4,31
27,214
0,5942
140,463
61,75
248,558
997,1807
47,8
63,1933
418,1060
1909,2862
923,1
268,506
549,71
752,93
164,187
966,112
96,1428
207,116
1,3130
286,2377
27,786
75,558
43,1880
25,4670
220,144
257,154
10,498
102,84
49,88
12,164
35,29
14,814
0,1992
1326,61
466,131
25,128
371,2
217,2708
163,782
9,7035
513,4
15,650
38,537
1,7605
879,56
10,7398
155,908
941,549
214,24
508,4565
66,3
0,5189
176,2355
1551,2479
149,3128
651,638
149,5597
243,1026
28,122
51,139
1356,8
189,41
853,2
269,6589
4,130
1,3531
117,263
89,286
36,819
70,22
526,1920
2,48
168,312
99,1516
518,1096
591,7139
90,3037
165,1098
1,249
7,1779
72,50
418,2
7,84
233,1
992,1550
2,628
216,1120
163,955
20,16
109,3159
135,321
211,935
285,116
1350,604
287,538
181,3
38,916
393,51
43,3559
146,301
286,6266
360,201
14,2475
431,301
290,639
25,1190
48,1089
331,38
8,3
1442,466
674,584
120,3835
1006,397
53,2249
206,1793
5,698
484,2763
24,3060
617,4346
212,1
71,318
2,323
64,8
22,241
66,1057
86,1800
40,432
3,196
250,2869
12,14
305,28
5,1491
131,569
1738,202
48,201
1134,979
2126,762
282,2546
52,1712
54,66
1,118
927,7730
67,2569
7,201
287,3073
0,57
973,122
1662,214
72,3315
48,277
57,41
313,151
112,3212
6,402
579,4020
1,1586
935,19
2075,849
8,370
33,129
56,94
19,82
5,107
113,44
92,894
18,121
27,205
910,0
84,3814
20,1138
1,1278
22,2159
93,501
40,255
16,5185
577,8
47,1672
10,923
74,2
166,498
226,329
16,407
1837,1490
1,3293
90,2675
1122,70
258,2771
398,656
308,790
14,4249
444,470
4,5430
1,263
23,7859
49,51
1119,1768
38,6877
90,7677
136,1277
105,1705
112,891
903,81
82,351
91,471
1,1987
38,754
24,28
522,295
195,2785
10,19
102,757
119,5473
185,15
230,4566
78,7773
53,0
32,261
13,1150
80,241
133,9
29,168
15,117
143,3592
65,2560
1873,4
8,1816
1077,28
28,23
14,38
61,3617
119,4622
1289,36
39,689
166,173
177,1448
47,4802
94,131
165,2375
142,309
24,1428
156,1477
164,2448
26,133
10,782
0,1084
23,208
46,51
67,960
16,2
2,45
11,825
71,7049
36,220
20,569
338,36
1,156
220,0
591,51
65,1813
139,42
58,86
21,66
745,240
17,3011
1252,705
115,8
46,1162
1083,57
137,2579
158,135
1027,558
63,14
147,4667
4,4432
916,422
5,129
137,7928
25,6620
9,87
69,879
34,738
406,2314
91,2179
59,1181
593,7462
542,4898
38,53
840,1285
199,2
492,8
262,6441
5,325
1384,194
565,445
37,116
2,3865
115,1152
2,380
1792,5524
131,0
94,14
25,1541
198,1716
50,80
1032,28
170,1181
59,482
771,3812
785,156
1,429
34,4640
26,8
10,693
12,107
568,1271
162,600
135,5986
106,237
37,6957
733,0
55,52
41,606
64,745
11,946
137,3367
788,730
405,150
135,13
68,48
107,602
1,105
10,201
162,28
71,2936
722,196
18,3332
150,549
134,94
22,4711
323,19
14,3871
434,3619
11,382
15,399
716,264
1,1749
31,3173
337,2113
4,4571
1066,530
56,67
85,5119
111,423
21,907
5,118
178,618
0,922
661,2359
32,43
119,2357
283,154
502,2
46,5048
61,1
522,533
238,2892
190,767
158,3237
1,894
1603,133
644,0
20,4885
241,7166
14,312
58,1000
44,715
249,3
657,36
235,48
0,7969
356,4425
832,14
207,190
341,3304
6,666
25,4676
296,746
10,568
923,391
1151,141
7,1584
49,22
1104,2476
233,194
422,916
64,612
10,5026
51,7587
24,1
724,2938
111,116
427,93
7,857
413,2
53,43
9,141
110,39
36,1934
4,880
811,0
14,5521
166,7083
47,931
10,1712
31,2627
28,12
162,1530
14,75
201,576
0,533
113,188
1261,187
36,1346
4,180
263,6216
541,507
27,125
79,5645
1,1134
767,2104
3,5
551,2371
21,1492
1689,3729
49,711
683,3072
46,20
1411,56
2,70
207,3
167,6413
23,3573
17,7708
9,4751
1,183
102,57
139,1
789,199
44,130
590,909
2,650
197,4596
48,468
76,6358
239,86
1,2198
6,93
77,40
370,50
637,208
12,853
22,2786
1926,338
683,392
42,272
143,50
9,58
5,5094
20,414
1074,1233
80,129
1337,2433
343,1516
179,375
52,1007
15,229
8,77
213,28
160,408
386,726
31,2996
2,3890
316,138
364,254
387,433
64,194
230,723
13,55
121,0
300,3197
1,576
236,343
21,1369
5,804
2,5286
40,1621
5,1433
83,45
69,2
1,2471
6,908
82,30
1,12
77,281
305,406
7,131
0,115
42,2470
30,2719
4,554
6,456
66,383
767,1061
23,4567
91,208
6,1591
24,1815
100,2
84,1679
17,562
1656,179
21,630
248,6513
18,4069
25,6220
35,978
53,261
473,1
143,391
1812,23
484,647
32,0
189,2026
1,3631
75,51
22,542
1380,128
100,582
17,126
93,395
116,2012
9,3014
22,5824
101,3624
289,1054
26,2139
166,424
92,1169
657,63
344,3477
1610,3582
1085,8
7,4737
36,19
4,3845
43,1833
0,4108
38,1260
116,400
662,5
630,3557
7,432
106,125
452,1
235,403
92,56
2,848
205,375
101,294
11,2
304,8
177,286
1002,194
117,2901
36,5357
215,0
79,1957
152,7913
67,25
0,206
9,144
484,1014
11,462
124,77
161,61
327,360
110,8
80,43
59,1498
13,2942
264,945
213,498
197,1821
40,600
42,10
1384,1
298,144
5,390
167,5150
270,26
5,2683
807,785
113,151
85,25
32,155
57,568
246,4
1,1025
234,1607
266,3239
1,750
38,2015
681,28
3,40
9,2931
141,138
6,4272
16,7761
1363,713
60,62
406,22
5,3732
2,99
35,3665
433,37
686,56
656,123
68,375
234,27
1,170
116,27
153,23
487,716
662,144
21,8
1798,5566
13,4315
37,653
7,37
1960,2636
571,1991
6,118
105,185
107,871
139,2055
128,480
993,3510
739,694
77,3
17,984
19,1910
5,183
30,282
512,53
11,2270
1176,220
936,3189
41,1815
9,29
1671,86
22,1113
127,4136
449,119
1101,47
229,2279
91,550
17,292
465,6505
259,355
5,267
425,15
120,1093
244,6494
35,712
625,216
69,489
193,4024
270,1532
317,3634
108,1
115,3367
41,72
4,324
244,577
1168,1435
13,18
142,462
1237,19
87,3646
137,1742
368,1736
22,2383
1,635
704,38
662,2628
28,608
17,1741
11,5158
742,2017
16,183
719,103
1049,6588
398,1456
419,131
22,364
1629,469
1,39
28,3108
69,6156
8,2784
1013,1277
7,158
1,5481
860,364
256,2
2,570
460,0
831,19
33,50
19,3
81,334
104,249
655,150
821,186
109,4785
255,2847
223,1
1097,1024
2125,4951
161,2924
4,2542
151,853
9,4364
1,820
141,7755
21,1045
1935,20
563,186
330,59
23,12
477,41
117,66
50,61
59,329
405,301
27,7222
107,453
7,3073
130,20
439,2
3,286
42,1336
568,1100
35,177
5,1321
2,845
406,1351
64,574
2,1488
647,140
10,2575
54,8
1,1980
38,653
8,1008
216,2655
33,259
466,2252
5,2029
574,1174
134,3
427,23
67,60
30,432
191,3746
286,2014
422,270
131,1231
35,2947
278,7117
11,421
124,42
31,6490
6,1991
391,1147
190,20
640,2573
0,2244
42,23
738,1368
139,1139
270,63
173,848
32,112
1253,1006
1787,36
97,169
150,1949
60,27
13,4850
83,490
46,226
16,465
240,1483
18,515
1365,1563
218,2807
36,99
66,1274
659,2751
619,10
2128,227
183,125
116,0
285,2529
221,5335
7,1631
212,2287
396,5890
44,180
